,date,season,hour,holiday,weekday,workingday,weather,casual,registered,count
13837,2012-08-04,3,18,0,6,0,1,169,321,490
13838,2012-08-04,3,19,0,6,0,1,133,264,397
13839,2012-08-04,3,20,0,6,0,1,117,195,312
13840,2012-08-04,3,21,0,6,0,1,96,193,289
13841,2012-08-04,3,22,0,6,0,1,104,165,269
13842,2012-08-04,3,23,0,6,0,1,61,161,222
13843,2012-08-05,3,0,0,0,0,1,32,121,153
13844,2012-08-05,3,1,0,0,0,1,8,79,87
13845,2012-08-05,3,2,0,0,0,1,5,68,73
13846,2012-08-05,3,3,0,0,0,1,9,32,41
13847,2012-08-05,3,4,0,0,0,1,3,11,14
13848,2012-08-05,3,5,0,0,0,1,1,18,19
13849,2012-08-05,3,6,0,0,0,1,7,12,19
13850,2012-08-05,3,7,0,0,0,1,18,50,68
13851,2012-08-05,3,8,0,0,0,1,27,81,108
13852,2012-08-05,3,9,0,0,0,1,61,168,229
13853,2012-08-05,3,10,0,0,0,1,111,253,364
13854,2012-08-05,3,11,0,0,0,1,155,282,437
13855,2012-08-05,3,12,0,0,0,1,161,330,491
13856,2012-08-05,3,13,0,0,0,1,208,315,523
13857,2012-08-05,3,14,0,0,0,1,161,365,526
13858,2012-08-05,3,15,0,0,0,1,164,286,450
13859,2012-08-05,3,16,0,0,0,1,143,278,421
13860,2012-08-05,3,17,0,0,0,1,122,260,382
13861,2012-08-05,3,18,0,0,0,3,75,154,229
13862,2012-08-05,3,19,0,0,0,1,46,139,185
13863,2012-08-05,3,20,0,0,0,1,53,140,193
13864,2012-08-05,3,21,0,0,0,1,51,157,208
13865,2012-08-05,3,22,0,0,0,1,57,100,157
13866,2012-08-05,3,23,0,0,0,2,29,58,87
13867,2012-08-06,3,0,0,1,1,2,9,24,33
13868,2012-08-06,3,1,0,1,1,1,1,10,11
13869,2012-08-06,3,2,0,1,1,2,0,5,5
13870,2012-08-06,3,3,0,1,1,3,0,5,5
13871,2012-08-06,3,4,0,1,1,2,3,8,11
13872,2012-08-06,3,5,0,1,1,1,2,23,25
13873,2012-08-06,3,6,0,1,1,2,4,137,141
13874,2012-08-06,3,7,0,1,1,3,14,393,407
13875,2012-08-06,3,8,0,1,1,2,27,578,605
13876,2012-08-06,3,9,0,1,1,3,28,248,276
13877,2012-08-06,3,10,0,1,1,1,54,159,213
13878,2012-08-06,3,11,0,1,1,1,108,152,260
13879,2012-08-06,3,12,0,1,1,2,72,213,285
13880,2012-08-06,3,13,0,1,1,1,85,204,289
13881,2012-08-06,3,14,0,1,1,1,99,188,287
13882,2012-08-06,3,15,0,1,1,1,91,183,274
13883,2012-08-06,3,16,0,1,1,1,88,363,451
13884,2012-08-06,3,17,0,1,1,1,112,746,858
13885,2012-08-06,3,18,0,1,1,1,100,743,843
13886,2012-08-06,3,19,0,1,1,1,109,531,640
13887,2012-08-06,3,20,0,1,1,1,89,368,457
13888,2012-08-06,3,21,0,1,1,1,72,245,317
13889,2012-08-06,3,22,0,1,1,1,50,157,207
13890,2012-08-06,3,23,0,1,1,1,16,97,113
13891,2012-08-07,3,0,0,2,1,1,15,32,47
13892,2012-08-07,3,1,0,2,1,1,2,16,18
13893,2012-08-07,3,2,0,2,1,1,6,7,13
13894,2012-08-07,3,3,0,2,1,1,0,6,6
13895,2012-08-07,3,4,0,2,1,1,2,7,9
13896,2012-08-07,3,5,0,2,1,1,3,33,36
13897,2012-08-07,3,6,0,2,1,2,3,176,179
13898,2012-08-07,3,7,0,2,1,2,21,481,502
13899,2012-08-07,3,8,0,2,1,2,41,664,705
13900,2012-08-07,3,9,0,2,1,2,44,283,327
13901,2012-08-07,3,10,0,2,1,2,89,161,250
13902,2012-08-07,3,11,0,2,1,2,84,130,214
13903,2012-08-07,3,12,0,2,1,2,86,197,283
13904,2012-08-07,3,13,0,2,1,2,68,185,253
13905,2012-08-07,3,14,0,2,1,2,76,185,261
13906,2012-08-07,3,15,0,2,1,1,100,206,306
13907,2012-08-07,3,16,0,2,1,3,101,344,445
13908,2012-08-07,3,17,0,2,1,2,125,743,868
13909,2012-08-07,3,18,0,2,1,2,103,711,814
13910,2012-08-07,3,19,0,2,1,2,104,506,610
13911,2012-08-07,3,20,0,2,1,2,74,374,448
13912,2012-08-07,3,21,0,2,1,2,70,247,317
13913,2012-08-07,3,22,0,2,1,1,43,181,224
13914,2012-08-07,3,23,0,2,1,1,18,120,138
13915,2012-08-08,3,0,0,3,1,1,12,46,58
13916,2012-08-08,3,1,0,3,1,1,3,20,23
13917,2012-08-08,3,2,0,3,1,1,1,5,6
13918,2012-08-08,3,3,0,3,1,1,1,6,7
13919,2012-08-08,3,4,0,3,1,1,1,6,7
13920,2012-08-08,3,5,0,3,1,2,3,40,43
13921,2012-08-08,3,6,0,3,1,2,4,169,173
13922,2012-08-08,3,7,0,3,1,2,24,458,482
13923,2012-08-08,3,8,0,3,1,2,48,689,737
13924,2012-08-08,3,9,0,3,1,2,33,308,341
13925,2012-08-08,3,10,0,3,1,2,63,151,214
13926,2012-08-08,3,11,0,3,1,2,80,159,239
13927,2012-08-08,3,12,0,3,1,2,63,217,280
13928,2012-08-08,3,13,0,3,1,2,101,212,313
13929,2012-08-08,3,14,0,3,1,2,63,173,236
13930,2012-08-08,3,15,0,3,1,2,110,168,278
13931,2012-08-08,3,16,0,3,1,2,113,328,441
13932,2012-08-08,3,17,0,3,1,2,107,751,858
13933,2012-08-08,3,18,0,3,1,2,117,745,862
13934,2012-08-08,3,19,0,3,1,1,119,567,686
13935,2012-08-08,3,20,0,3,1,1,76,424,500
13936,2012-08-08,3,21,0,3,1,1,70,311,381
13937,2012-08-08,3,22,0,3,1,1,35,198,233
13938,2012-08-08,3,23,0,3,1,1,16,120,136
13939,2012-08-09,3,0,0,4,1,1,16,51,67
13940,2012-08-09,3,1,0,4,1,1,5,23,28
13941,2012-08-09,3,2,0,4,1,1,2,12,14
13942,2012-08-09,3,3,0,4,1,1,1,5,6
13943,2012-08-09,3,4,0,4,1,2,0,10,10
13944,2012-08-09,3,5,0,4,1,2,4,37,41
13945,2012-08-09,3,6,0,4,1,1,5,162,167
13946,2012-08-09,3,7,0,4,1,2,24,451,475
13947,2012-08-09,3,8,0,4,1,1,28,670,698
13948,2012-08-09,3,9,0,4,1,1,54,299,353
13949,2012-08-09,3,10,0,4,1,1,72,133,205
13950,2012-08-09,3,11,0,4,1,1,94,166,260
13951,2012-08-09,3,12,0,4,1,1,85,192,277
13952,2012-08-09,3,13,0,4,1,1,80,201,281
13953,2012-08-09,3,14,0,4,1,1,86,161,247
13954,2012-08-09,3,15,0,4,1,1,63,204,267
13955,2012-08-09,3,16,0,4,1,1,97,320,417
13956,2012-08-09,3,17,0,4,1,1,111,699,810
13957,2012-08-09,3,18,0,4,1,2,78,733,811
13958,2012-08-09,3,19,0,4,1,1,90,533,623
13959,2012-08-09,3,20,0,4,1,1,91,387,478
13960,2012-08-09,3,21,0,4,1,2,50,286,336
13961,2012-08-09,3,22,0,4,1,2,41,218,259
13962,2012-08-09,3,23,0,4,1,1,19,137,156
13963,2012-08-10,3,0,0,5,1,1,17,68,85
13964,2012-08-10,3,1,0,5,1,1,6,35,41
13965,2012-08-10,3,2,0,5,1,1,6,14,20
13966,2012-08-10,3,3,0,5,1,2,3,6,9
13967,2012-08-10,3,4,0,5,1,3,0,7,7
13968,2012-08-10,3,5,0,5,1,3,4,29,33
13969,2012-08-10,3,6,0,5,1,3,3,41,44
13970,2012-08-10,3,7,0,5,1,3,5,128,133
13971,2012-08-10,3,8,0,5,1,3,7,112,119
13972,2012-08-10,3,9,0,5,1,2,21,199,220
13973,2012-08-10,3,10,0,5,1,1,27,166,193
13974,2012-08-10,3,11,0,5,1,3,73,178,251
13975,2012-08-10,3,12,0,5,1,2,75,240,315
13976,2012-08-10,3,13,0,5,1,2,66,224,290
13977,2012-08-10,3,14,0,5,1,1,71,236,307
13978,2012-08-10,3,15,0,5,1,1,100,224,324
13979,2012-08-10,3,16,0,5,1,1,96,371,467
13980,2012-08-10,3,17,0,5,1,1,111,619,730
13981,2012-08-10,3,18,0,5,1,1,88,552,640
13982,2012-08-10,3,19,0,5,1,1,98,394,492
13983,2012-08-10,3,20,0,5,1,1,55,315,370
13984,2012-08-10,3,21,0,5,1,1,50,236,286
13985,2012-08-10,3,22,0,5,1,1,50,168,218
13986,2012-08-10,3,23,0,5,1,1,33,159,192
13987,2012-08-11,3,0,0,6,0,1,38,142,180
13988,2012-08-11,3,1,0,6,0,1,32,84,116
13989,2012-08-11,3,2,0,6,0,3,19,66,85
13990,2012-08-11,3,3,0,6,0,3,2,19,21
13991,2012-08-11,3,4,0,6,0,1,3,7,10
13992,2012-08-11,3,5,0,6,0,1,2,9,11
13993,2012-08-11,3,6,0,6,0,2,5,18,23
13994,2012-08-11,3,7,0,6,0,1,8,54,62
13995,2012-08-11,3,8,0,6,0,1,30,132,162
13996,2012-08-11,3,9,0,6,0,1,54,217,271
13997,2012-08-11,3,10,0,6,0,1,125,282,407
13998,2012-08-11,3,11,0,6,0,1,203,296,499
13999,2012-08-11,3,12,0,6,0,1,214,332,546
14000,2012-08-11,3,13,0,6,0,1,228,341,569
14001,2012-08-11,3,14,0,6,0,1,248,290,538
14002,2012-08-11,3,15,0,6,0,1,246,316,562
14003,2012-08-11,3,16,0,6,0,1,227,304,531
14004,2012-08-11,3,17,0,6,0,3,220,292,512
14005,2012-08-11,3,18,0,6,0,2,107,193,300
14006,2012-08-11,3,19,0,6,0,2,97,178,275
14007,2012-08-11,3,20,0,6,0,3,31,129,160
14008,2012-08-11,3,21,0,6,0,2,26,102,128
14009,2012-08-11,3,22,0,6,0,2,40,128,168
14010,2012-08-11,3,23,0,6,0,3,42,121,163
14011,2012-08-12,3,0,0,0,0,2,24,96,120
14012,2012-08-12,3,1,0,0,0,1,21,92,113
14013,2012-08-12,3,2,0,0,0,1,19,67,86
14014,2012-08-12,3,3,0,0,0,1,11,37,48
14015,2012-08-12,3,4,0,0,0,1,2,8,10
14016,2012-08-12,3,5,0,0,0,1,1,9,10
14017,2012-08-12,3,6,0,0,0,1,2,14,16
14018,2012-08-12,3,7,0,0,0,1,9,30,39
14019,2012-08-12,3,8,0,0,0,1,35,84,119
14020,2012-08-12,3,9,0,0,0,1,64,153,217
14021,2012-08-12,3,10,0,0,0,1,88,240,328
14022,2012-08-12,3,11,0,0,0,1,167,282,449
14023,2012-08-12,3,12,0,0,0,1,163,342,505
14024,2012-08-12,3,13,0,0,0,1,178,365,543
14025,2012-08-12,3,14,0,0,0,1,213,366,579
14026,2012-08-12,3,15,0,0,0,1,235,342,577
14027,2012-08-12,3,16,0,0,0,1,213,300,513
14028,2012-08-12,3,17,0,0,0,1,186,319,505
14029,2012-08-12,3,18,0,0,0,1,164,327,491
14030,2012-08-12,3,19,0,0,0,1,148,317,465
14031,2012-08-12,3,20,0,0,0,1,96,204,300
14032,2012-08-12,3,21,0,0,0,1,78,142,220
14033,2012-08-12,3,22,0,0,0,1,40,141,181
14034,2012-08-12,3,23,0,0,0,1,25,85,110
14035,2012-08-13,3,0,0,1,1,1,14,33,47
14036,2012-08-13,3,1,0,1,1,1,3,11,14
14037,2012-08-13,3,2,0,1,1,1,1,8,9
14038,2012-08-13,3,3,0,1,1,1,1,5,6
14039,2012-08-13,3,4,0,1,1,1,0,11,11
14040,2012-08-13,3,5,0,1,1,1,3,33,36
14041,2012-08-13,3,6,0,1,1,1,4,155,159
14042,2012-08-13,3,7,0,1,1,1,11,425,436
14043,2012-08-13,3,8,0,1,1,2,25,648,673
14044,2012-08-13,3,9,0,1,1,2,40,265,305
14045,2012-08-13,3,10,0,1,1,2,88,111,199
14046,2012-08-13,3,11,0,1,1,1,94,151,245
14047,2012-08-13,3,12,0,1,1,1,96,180,276
14048,2012-08-13,3,13,0,1,1,1,79,175,254
14049,2012-08-13,3,14,0,1,1,1,85,163,248
14050,2012-08-13,3,15,0,1,1,1,80,194,274
14051,2012-08-13,3,16,0,1,1,1,116,348,464
14052,2012-08-13,3,17,0,1,1,1,102,716,818
14053,2012-08-13,3,18,0,1,1,1,103,709,812
14054,2012-08-13,3,19,0,1,1,1,88,467,555
14055,2012-08-13,3,20,0,1,1,1,58,374,432
14056,2012-08-13,3,21,0,1,1,1,44,246,290
14057,2012-08-13,3,22,0,1,1,1,44,148,192
14058,2012-08-13,3,23,0,1,1,1,28,100,128
14059,2012-08-14,3,0,0,2,1,1,12,48,60
14060,2012-08-14,3,1,0,2,1,1,8,19,27
14061,2012-08-14,3,2,0,2,1,2,2,9,11
14062,2012-08-14,3,3,0,2,1,2,0,3,3
14063,2012-08-14,3,4,0,2,1,2,0,5,5
14064,2012-08-14,3,5,0,2,1,2,1,35,36
14065,2012-08-14,3,6,0,2,1,3,1,63,64
14066,2012-08-14,3,7,0,2,1,2,1,178,179
14067,2012-08-14,3,8,0,2,1,2,27,591,618
14068,2012-08-14,3,9,0,2,1,2,48,354,402
14069,2012-08-14,3,10,0,2,1,1,53,155,208
14070,2012-08-14,3,11,0,2,1,1,69,127,196
14071,2012-08-14,3,12,0,2,1,1,93,207,300
14072,2012-08-14,3,13,0,2,1,1,83,203,286
14073,2012-08-14,3,14,0,2,1,1,80,175,255
14074,2012-08-14,3,15,0,2,1,1,84,199,283
14075,2012-08-14,3,16,0,2,1,1,95,363,458
14076,2012-08-14,3,17,0,2,1,3,78,734,812
14077,2012-08-14,3,18,0,2,1,1,97,757,854
14078,2012-08-14,3,19,0,2,1,1,94,533,627
14079,2012-08-14,3,20,0,2,1,1,65,371,436
14080,2012-08-14,3,21,0,2,1,1,56,252,308
14081,2012-08-14,3,22,0,2,1,1,28,161,189
14082,2012-08-14,3,23,0,2,1,1,53,114,167
14083,2012-08-15,3,0,0,3,1,1,8,52,60
14084,2012-08-15,3,1,0,3,1,1,6,31,37
14085,2012-08-15,3,2,0,3,1,1,1,7,8
14086,2012-08-15,3,3,0,3,1,1,1,10,11
14087,2012-08-15,3,4,0,3,1,1,0,4,4
14088,2012-08-15,3,5,0,3,1,1,4,35,39
14089,2012-08-15,3,6,0,3,1,1,12,160,172
14090,2012-08-15,3,7,0,3,1,2,25,467,492
14091,2012-08-15,3,8,0,3,1,2,40,642,682
14092,2012-08-15,3,9,0,3,1,2,57,310,367
14093,2012-08-15,3,10,0,3,1,2,70,163,233
14094,2012-08-15,3,11,0,3,1,2,80,155,235
14095,2012-08-15,3,12,0,3,1,1,77,230,307
14096,2012-08-15,3,13,0,3,1,2,88,206,294
14097,2012-08-15,3,14,0,3,1,2,94,161,255
14098,2012-08-15,3,15,0,3,1,1,70,196,266
14099,2012-08-15,3,16,0,3,1,1,91,340,431
14100,2012-08-15,3,17,0,3,1,1,102,749,851
14101,2012-08-15,3,18,0,3,1,1,80,768,848
14102,2012-08-15,3,19,0,3,1,1,124,525,649
14103,2012-08-15,3,20,0,3,1,1,72,355,427
14104,2012-08-15,3,21,0,3,1,1,49,266,315
14105,2012-08-15,3,22,0,3,1,1,29,197,226
14106,2012-08-15,3,23,0,3,1,1,18,120,138
14107,2012-08-16,3,0,0,4,1,1,13,63,76
14108,2012-08-16,3,1,0,4,1,1,3,18,21
14109,2012-08-16,3,2,0,4,1,1,0,15,15
14110,2012-08-16,3,3,0,4,1,1,0,4,4
14111,2012-08-16,3,4,0,4,1,1,2,3,5
14112,2012-08-16,3,5,0,4,1,1,7,30,37
14113,2012-08-16,3,6,0,4,1,1,3,162,165
14114,2012-08-16,3,7,0,4,1,1,16,448,464
14115,2012-08-16,3,8,0,4,1,1,33,649,682
14116,2012-08-16,3,9,0,4,1,1,41,296,337
14117,2012-08-16,3,10,0,4,1,1,78,121,199
14118,2012-08-16,3,11,0,4,1,1,83,191,274
14119,2012-08-16,3,12,0,4,1,1,96,247,343
14120,2012-08-16,3,13,0,4,1,1,81,219,300
14121,2012-08-16,3,14,0,4,1,1,72,176,248
14122,2012-08-16,3,15,0,4,1,1,63,197,260
14123,2012-08-16,3,16,0,4,1,1,79,340,419
14124,2012-08-16,3,17,0,4,1,1,130,767,897
14125,2012-08-16,3,18,0,4,1,1,109,723,832
14126,2012-08-16,3,19,0,4,1,1,119,558,677
14127,2012-08-16,3,20,0,4,1,1,100,414,514
14128,2012-08-16,3,21,0,4,1,1,83,273,356
14129,2012-08-16,3,22,0,4,1,1,69,185,254
14130,2012-08-16,3,23,0,4,1,1,58,168,226
14131,2012-08-17,3,0,0,5,1,1,21,67,88
14132,2012-08-17,3,1,0,5,1,1,16,38,54
14133,2012-08-17,3,2,0,5,1,1,4,15,19
14134,2012-08-17,3,3,0,5,1,1,0,6,6
14135,2012-08-17,3,4,0,5,1,1,0,9,9
14136,2012-08-17,3,5,0,5,1,1,2,34,36
14137,2012-08-17,3,6,0,5,1,1,6,151,157
14138,2012-08-17,3,7,0,5,1,1,11,368,379
14139,2012-08-17,3,8,0,5,1,1,43,625,668
14140,2012-08-17,3,9,0,5,1,1,58,320,378
14141,2012-08-17,3,10,0,5,1,1,82,149,231
14142,2012-08-17,3,11,0,5,1,1,98,205,303
14143,2012-08-17,3,12,0,5,1,1,110,255,365
14144,2012-08-17,3,13,0,5,1,1,103,254,357
14145,2012-08-17,3,14,0,5,1,1,128,200,328
14146,2012-08-17,3,15,0,5,1,1,127,256,383
14147,2012-08-17,3,16,0,5,1,2,116,372,488
14148,2012-08-17,3,17,0,5,1,1,144,647,791
14149,2012-08-17,3,18,0,5,1,2,108,561,669
14150,2012-08-17,3,19,0,5,1,2,88,403,491
14151,2012-08-17,3,20,0,5,1,2,97,262,359
14152,2012-08-17,3,21,0,5,1,2,57,198,255
14153,2012-08-17,3,22,0,5,1,3,43,170,213
14154,2012-08-17,3,23,0,5,1,3,21,100,121
14155,2012-08-18,3,0,0,6,0,2,6,99,105
14156,2012-08-18,3,1,0,6,0,3,14,78,92
14157,2012-08-18,3,2,0,6,0,3,4,39,43
14158,2012-08-18,3,3,0,6,0,1,7,23,30
14159,2012-08-18,3,4,0,6,0,1,5,8,13
14160,2012-08-18,3,5,0,6,0,1,2,7,9
14161,2012-08-18,3,6,0,6,0,1,4,23,27
14162,2012-08-18,3,7,0,6,0,1,12,52,64
14163,2012-08-18,3,8,0,6,0,1,28,161,189
14164,2012-08-18,3,9,0,6,0,1,81,211,292
14165,2012-08-18,3,10,0,6,0,1,166,314,480
14166,2012-08-18,3,11,0,6,0,1,180,356,536
14167,2012-08-18,3,12,0,6,0,1,266,388,654
14168,2012-08-18,3,13,0,6,0,1,289,355,644
14169,2012-08-18,3,14,0,6,0,1,242,356,598
14170,2012-08-18,3,15,0,6,0,1,250,346,596
14171,2012-08-18,3,16,0,6,0,1,287,354,641
14172,2012-08-18,3,17,0,6,0,1,256,379,635
14173,2012-08-18,3,18,0,6,0,1,225,329,554
14174,2012-08-18,3,19,0,6,0,1,164,324,488
14175,2012-08-18,3,20,0,6,0,1,99,242,341
14176,2012-08-18,3,21,0,6,0,1,90,248,338
14177,2012-08-18,3,22,0,6,0,1,90,171,261
14178,2012-08-18,3,23,0,6,0,1,60,175,235
14179,2012-08-19,3,0,0,0,0,1,44,143,187
14180,2012-08-19,3,1,0,0,0,1,29,102,131
14181,2012-08-19,3,2,0,0,0,2,16,103,119
14182,2012-08-19,3,3,0,0,0,2,21,34,55
14183,2012-08-19,3,4,0,0,0,2,4,22,26
14184,2012-08-19,3,5,0,0,0,2,3,8,11
14185,2012-08-19,3,6,0,0,0,2,5,15,20
14186,2012-08-19,3,7,0,0,0,2,12,29,41
14187,2012-08-19,3,8,0,0,0,2,34,90,124
14188,2012-08-19,3,9,0,0,0,2,86,184,270
14189,2012-08-19,3,10,0,0,0,2,138,287,425
14190,2012-08-19,3,11,0,0,0,3,83,189,272
14191,2012-08-19,3,12,0,0,0,3,112,186,298
14192,2012-08-19,3,13,0,0,0,3,50,112,162
14193,2012-08-19,3,14,0,0,0,3,41,108,149
14194,2012-08-19,3,15,0,0,0,2,89,187,276
14195,2012-08-19,3,16,0,0,0,2,97,259,356
14196,2012-08-19,3,17,0,0,0,2,76,267,343
14197,2012-08-19,3,18,0,0,0,2,86,291,377
14198,2012-08-19,3,19,0,0,0,2,72,269,341
14199,2012-08-19,3,20,0,0,0,2,61,213,274
14200,2012-08-19,3,21,0,0,0,3,36,154,190
14201,2012-08-19,3,22,0,0,0,2,6,50,56
14202,2012-08-19,3,23,0,0,0,2,7,39,46
14203,2012-08-20,3,0,0,1,1,2,1,25,26
14204,2012-08-20,3,1,0,1,1,1,0,10,10
14205,2012-08-20,3,2,0,1,1,1,0,5,5
14206,2012-08-20,3,3,0,1,1,1,0,3,3
14207,2012-08-20,3,4,0,1,1,2,0,7,7
14208,2012-08-20,3,5,0,1,1,2,2,35,37
14209,2012-08-20,3,6,0,1,1,2,6,155,161
14210,2012-08-20,3,7,0,1,1,2,15,427,442
14211,2012-08-20,3,8,0,1,1,2,37,618,655
14212,2012-08-20,3,9,0,1,1,2,55,302,357
14213,2012-08-20,3,10,0,1,1,2,69,124,193
14214,2012-08-20,3,11,0,1,1,1,90,151,241
14215,2012-08-20,3,12,0,1,1,2,66,216,282
14216,2012-08-20,3,13,0,1,1,1,97,194,291
14217,2012-08-20,3,14,0,1,1,1,87,188,275
14218,2012-08-20,3,15,0,1,1,1,102,207,309
14219,2012-08-20,3,16,0,1,1,1,103,357,460
14220,2012-08-20,3,17,0,1,1,1,83,810,893
14221,2012-08-20,3,18,0,1,1,2,89,726,815
14222,2012-08-20,3,19,0,1,1,2,33,266,299
14223,2012-08-20,3,20,0,1,1,2,30,231,261
14224,2012-08-20,3,21,0,1,1,1,26,219,245
14225,2012-08-20,3,22,0,1,1,2,25,136,161
14226,2012-08-20,3,23,0,1,1,2,10,92,102
14227,2012-08-21,3,0,0,2,1,2,7,52,59
14228,2012-08-21,3,1,0,2,1,2,11,22,33
14229,2012-08-21,3,2,0,2,1,2,1,7,8
14230,2012-08-21,3,3,0,2,1,1,0,3,3
14231,2012-08-21,3,4,0,2,1,1,0,4,4
14232,2012-08-21,3,5,0,2,1,1,4,30,34
14233,2012-08-21,3,6,0,2,1,1,5,164,169
14234,2012-08-21,3,7,0,2,1,1,19,500,519
14235,2012-08-21,3,8,0,2,1,1,27,696,723
14236,2012-08-21,3,9,0,2,1,1,47,281,328
14237,2012-08-21,3,10,0,2,1,1,58,120,178
14238,2012-08-21,3,11,0,2,1,1,61,195,256
14239,2012-08-21,3,12,0,2,1,1,79,226,305
14240,2012-08-21,3,13,0,2,1,1,76,255,331
14241,2012-08-21,3,14,0,2,1,1,110,192,302
14242,2012-08-21,3,15,0,2,1,1,76,226,302
14243,2012-08-21,3,16,0,2,1,1,109,358,467
14244,2012-08-21,3,17,0,2,1,1,92,786,878
14245,2012-08-21,3,18,0,2,1,1,93,532,625
14246,2012-08-21,3,19,0,2,1,3,56,420,476
14247,2012-08-21,3,20,0,2,1,1,62,296,358
14248,2012-08-21,3,21,0,2,1,1,41,239,280
14249,2012-08-21,3,22,0,2,1,1,24,208,232
14250,2012-08-21,3,23,0,2,1,1,23,113,136
14251,2012-08-22,3,0,0,3,1,1,9,46,55
14252,2012-08-22,3,1,0,3,1,1,1,20,21
14253,2012-08-22,3,2,0,3,1,1,7,10,17
14254,2012-08-22,3,3,0,3,1,1,0,7,7
14255,2012-08-22,3,4,0,3,1,1,1,7,8
14256,2012-08-22,3,5,0,3,1,1,2,38,40
14257,2012-08-22,3,6,0,3,1,1,12,175,187
14258,2012-08-22,3,7,0,3,1,1,16,537,553
14259,2012-08-22,3,8,0,3,1,1,37,703,740
14260,2012-08-22,3,9,0,3,1,1,41,335,376
14261,2012-08-22,3,10,0,3,1,1,66,159,225
14262,2012-08-22,3,11,0,3,1,1,71,196,267
14263,2012-08-22,3,12,0,3,1,1,59,253,312
14264,2012-08-22,3,13,0,3,1,1,74,242,316
14265,2012-08-22,3,14,0,3,1,1,82,184,266
14266,2012-08-22,3,15,0,3,1,1,94,222,316
14267,2012-08-22,3,16,0,3,1,3,102,358,460
14268,2012-08-22,3,17,0,3,1,3,72,711,783
14269,2012-08-22,3,18,0,3,1,3,91,592,683
14270,2012-08-22,3,19,0,3,1,2,56,524,580
14271,2012-08-22,3,20,0,3,1,1,59,332,391
14272,2012-08-22,3,21,0,3,1,1,60,291,351
14273,2012-08-22,3,22,0,3,1,1,55,226,281
14274,2012-08-22,3,23,0,3,1,1,27,113,140
14275,2012-08-23,3,0,0,4,1,1,9,51,60
14276,2012-08-23,3,1,0,4,1,1,10,15,25
14277,2012-08-23,3,2,0,4,1,1,9,11,20
14278,2012-08-23,3,3,0,4,1,1,3,6,9
14279,2012-08-23,3,4,0,4,1,1,0,6,6
14280,2012-08-23,3,5,0,4,1,1,1,36,37
14281,2012-08-23,3,6,0,4,1,2,14,178,192
14282,2012-08-23,3,7,0,4,1,2,18,463,481
14283,2012-08-23,3,8,0,4,1,2,45,662,707
14284,2012-08-23,3,9,0,4,1,2,58,354,412
14285,2012-08-23,3,10,0,4,1,1,76,157,233
14286,2012-08-23,3,11,0,4,1,1,86,192,278
14287,2012-08-23,3,12,0,4,1,1,97,235,332
14288,2012-08-23,3,13,0,4,1,1,93,253,346
14289,2012-08-23,3,14,0,4,1,1,114,191,305
14290,2012-08-23,3,15,0,4,1,1,104,201,305
14291,2012-08-23,3,16,0,4,1,1,121,344,465
14292,2012-08-23,3,17,0,4,1,1,111,709,820
14293,2012-08-23,3,18,0,4,1,1,130,811,941
14294,2012-08-23,3,19,0,4,1,1,96,537,633
14295,2012-08-23,3,20,0,4,1,1,70,404,474
14296,2012-08-23,3,21,0,4,1,1,53,276,329
14297,2012-08-23,3,22,0,4,1,2,21,177,198
14298,2012-08-23,3,23,0,4,1,2,24,133,157
14299,2012-08-24,3,0,0,5,1,2,27,84,111
14300,2012-08-24,3,1,0,5,1,2,5,37,42
14301,2012-08-24,3,2,0,5,1,1,1,15,16
14302,2012-08-24,3,3,0,5,1,1,2,6,8
14303,2012-08-24,3,4,0,5,1,2,2,6,8
14304,2012-08-24,3,5,0,5,1,1,1,37,38
14305,2012-08-24,3,6,0,5,1,2,9,142,151
14306,2012-08-24,3,7,0,5,1,2,13,412,425
14307,2012-08-24,3,8,0,5,1,2,41,703,744
14308,2012-08-24,3,9,0,5,1,2,58,331,389
14309,2012-08-24,3,10,0,5,1,2,78,184,262
14310,2012-08-24,3,11,0,5,1,2,69,212,281
14311,2012-08-24,3,12,0,5,1,2,95,276,371
14312,2012-08-24,3,13,0,5,1,2,79,272,351
14313,2012-08-24,3,14,0,5,1,1,109,229,338
14314,2012-08-24,3,15,0,5,1,2,99,251,350
14315,2012-08-24,3,16,0,5,1,2,101,414,515
14316,2012-08-24,3,17,0,5,1,2,117,695,812
14317,2012-08-24,3,18,0,5,1,2,109,627,736
14318,2012-08-24,3,19,0,5,1,2,106,430,536
14319,2012-08-24,3,20,0,5,1,2,66,297,363
14320,2012-08-24,3,21,0,5,1,2,58,248,306
14321,2012-08-24,3,22,0,5,1,2,42,209,251
14322,2012-08-24,3,23,0,5,1,2,38,140,178
14323,2012-08-25,3,0,0,6,0,2,21,114,135
14324,2012-08-25,3,1,0,6,0,2,15,100,115
14325,2012-08-25,3,2,0,6,0,2,18,61,79
14326,2012-08-25,3,3,0,6,0,1,7,31,38
14327,2012-08-25,3,4,0,6,0,2,3,9,12
14328,2012-08-25,3,5,0,6,0,2,4,10,14
14329,2012-08-25,3,6,0,6,0,2,5,25,30
14330,2012-08-25,3,7,0,6,0,2,14,88,102
14331,2012-08-25,3,8,0,6,0,2,29,133,162
14332,2012-08-25,3,9,0,6,0,2,60,228,288
14333,2012-08-25,3,10,0,6,0,2,148,294,442
14334,2012-08-25,3,11,0,6,0,2,143,314,457
